categoria,archivo_local,url_origen,numero,fecha_descarga,fecha_documento,tamano_bytes,num_paginas,titulo_extraido,relevancia_mulc,keywords_encontradas,tiene_version_tachado_negrita
TO_historico_excbio,data/raw/01_textos_ordenados/historicos/TO_exterior_cambios_2022-05-04.pdf,https://www.bcra.gob.ar/pdfs/texord/texord_viejos/v-excbio_22-05-04.pdf,2022-05-04,2026-05-07T12:00:40+00:00,2022-04-12,2404073,151,EXTERIOR Y CAMBIOS,true,,
TO_historico_excbio,data/raw/01_textos_ordenados/historicos/TO_exterior_cambios_2021-12-15.pdf,https://www.bcra.gob.ar/pdfs/texord/texord_viejos/v-excbio_21-12-15.pdf,2021-12-15,2026-05-07T12:00:56+00:00,2021-06-24,2572434,137,EXTERIOR Y CAMBIOS,true,,
TO_historico_excbio,data/raw/01_textos_ordenados/historicos/TO_exterior_cambios_2019-01-24.pdf,https://www.bcra.gob.ar/pdfs/texord/texord_viejos/v-excbio_19-01-24.pdf,2019-01-24,2026-05-07T12:01:02+00:00,2018-03-06,398988,17,EXTERIOR Y CAMBIOS,true,,
TO_historico_excbio,data/raw/01_textos_ordenados/historicos/TO_exterior_cambios_2017-11-09.pdf,https://www.bcra.gob.ar/pdfs/texord/texord_viejos/v-excbio_17-11-09.pdf,2017-11-09,2026-05-07T12:23:25+00:00,2017-08-30,513272,46,EXTERIOR Y CAMBIOS,true,,
TO_historico_excbio,data/raw/01_textos_ordenados/historicos/TO_exterior_cambios_2017-11-30.pdf,https://www.bcra.gob.ar/pdfs/texord/texord_viejos/v-excbio_17-11-30.pdf,2017-11-30,2026-05-07T12:24:59+00:00,2017-11-10,374023,17,EXTERIOR Y CAMBIOS,true,,
TO_historico_excbio,data/raw/01_textos_ordenados/historicos/TO_exterior_cambios_2018-01-18.pdf,https://www.bcra.gob.ar/pdfs/texord/texord_viejos/v-excbio_18-01-18.pdf,2018-01-18,2026-05-07T12:28:34+00:00,2017-12-01,395872,17,EXTERIOR Y CAMBIOS,true,,
TO_historico_excbio,data/raw/01_textos_ordenados/historicos/TO_exterior_cambios_2018-01-25.pdf,https://www.bcra.gob.ar/pdfs/texord/texord_viejos/v-excbio_18-01-25.pdf,2018-01-25,2026-05-07T12:29:05+00:00,2018-01-19,374648,17,EXTERIOR Y CAMBIOS,true,,
TO_historico_excbio,data/raw/01_textos_ordenados/historicos/TO_exterior_cambios_2018-03-05.pdf,https://www.bcra.gob.ar/pdfs/texord/texord_viejos/v-excbio_18-03-05.pdf,2018-03-05,2026-05-07T12:47:05+00:00,2018-01-26,399271,17,EXTERIOR Y CAMBIOS,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A6770_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6770.pdf,A6770,2026-05-07T12:57:51+00:00,2019-09-01,523188,4,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operadores de cambio; exportaciones de bienes + liquidacion; importaciones de bienes + pago,
comunicacion_A,data/raw/02_comunicaciones_A/A6773_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6773.pdf,A6773,2026-05-07T12:58:13+00:00,2019-09-02,338397,14,“2019 - AÑO DE LA EXPORTACIÓN”,true,casas de cambio; posicion general de cambios; importaciones de bienes + pago,
comunicacion_A,data/raw/02_comunicaciones_A/A6776_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6776.pdf,A6776,2026-05-07T12:58:34+00:00,2019-09-05,358028,2,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6780_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6780.pdf,A6780,2026-05-07T12:59:02+00:00,2019-09-11,86378,3,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6781_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6781.pdf,A6781,2026-05-07T12:59:06+00:00,2019-09-13,539696,24,“2019 - AÑO DE LA EXPORTACIÓN”,true,exportaciones de bienes + liquidacion,
comunicacion_A,data/raw/02_comunicaciones_A/A6782_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6782.pdf,A6782,2026-05-07T12:59:07+00:00,2019-09-16,46122,1,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6787_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6787.pdf,A6787,2026-05-07T12:59:49+00:00,2019-09-19,64960,2,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6788_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6788.pdf,A6788,2026-05-07T12:59:51+00:00,2019-09-19,546460,25,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; casas de cambio; exportaciones de bienes + liquidacion; importaciones de bienes + pago,
comunicacion_A,data/raw/02_comunicaciones_A/A6792_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6792.pdf,A6792,2026-05-07T13:00:22+00:00,2019-09-24,63860,2,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6793_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6793.pdf,A6793,2026-05-07T13:00:24+00:00,2019-09-26,103356,3,“2019 - AÑO DE LA EXPORTACIÓN”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6796_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6796.pdf,A6796,2026-05-07T13:00:45+00:00,2019-09-27,66989,2,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6797_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6797.pdf,A6797,2026-05-07T13:00:47+00:00,2019-09-30,103443,3,“2019 - AÑO DE LA EXPORTACIÓN”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6799_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6799.pdf,A6799,2026-05-07T13:00:58+00:00,2019-09-30,47331,1,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6804_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6804.pdf,A6804,2026-05-07T13:01:36+00:00,2019-10-03,47363,1,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6805_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6805.pdf,A6805,2026-05-07T13:01:38+00:00,2019-10-03,66088,2,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6807_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6807.pdf,A6807,2026-05-07T13:01:50+00:00,2019-10-04,122455,4,“2019 - AÑO DE LA EXPORTACIÓN”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6808_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6808.pdf,A6808,2026-05-07T13:01:54+00:00,2019-10-04,477545,22,“2019 - AÑO DE LA EXPORTACIÓN”,true,casas de cambio; secoexpo,
comunicacion_A,data/raw/02_comunicaciones_A/A6809_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6809.pdf,A6809,2026-05-07T13:01:55+00:00,2019-10-07,204689,7,“2019 - AÑO DE LA EXPORTACIÓN”,true,casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6810_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6810.pdf,A6810,2026-05-07T13:01:59+00:00,2019-10-07,616270,29,“2019 - AÑO DE LA EXPORTACIÓN”,true,casas de cambio; secoexpo; exportaciones de bienes + liquidacion,
comunicacion_A,data/raw/02_comunicaciones_A/A6811_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6811.pdf,A6811,2026-05-07T13:02:01+00:00,2019-10-08,344107,15,“2019 - AÑO DE LA EXPORTACIÓN”,true,operadores de cambio; posicion general de cambios; boleto de cambio; importaciones de bienes + pago,
comunicacion_A,data/raw/02_comunicaciones_A/A6812_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6812.pdf,A6812,2026-05-07T13:02:04+00:00,2019-10-09,429702,18,“2019 - AÑO DE LA EXPORTACIÓN”,true,mercado de cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6814_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6814.pdf,A6814,2026-05-07T13:02:14+00:00,2019-10-17,68246,2,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6815_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6815.pdf,A6815,2026-05-07T13:02:16+00:00,2019-10-28,87058,3,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6818_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6818.pdf,A6818,2026-05-07T13:02:38+00:00,2019-10-28,503622,25,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; casas de cambio; sepaimpo; boleto de cambio; importaciones de bienes + pago,
comunicacion_A,data/raw/02_comunicaciones_A/A6820_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6820.pdf,A6820,2026-05-07T13:02:48+00:00,2019-10-28,161413,6,“2019 - AÑO DE LA EXPORTACIÓN”,true,operadores de cambio; secoexpo,
comunicacion_A,data/raw/02_comunicaciones_A/A6821_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6821.pdf,A6821,2026-05-07T13:02:51+00:00,2019-10-31,298457,13,“2019 - AÑO DE LA EXPORTACIÓN”,true,casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6822_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6822.pdf,A6822,2026-05-07T13:02:55+00:00,2019-10-31,861105,41,“2019 - AÑO DE LA EXPORTACIÓN”,true,casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6823_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6823.pdf,A6823,2026-05-07T13:02:56+00:00,2019-10-31,47014,1,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operaciones cambiarias; casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6824_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6824.pdf,A6824,2026-05-07T13:02:58+00:00,2019-11-04,83767,2,“2019 - AÑO DE LA EXPORTACIÓN”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6825_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6825.pdf,A6825,2026-05-07T13:03:00+00:00,2019-11-07,85258,3,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operadores de cambio; importaciones de bienes + pago,
comunicacion_A,data/raw/02_comunicaciones_A/A6826_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6826.pdf,A6826,2026-05-07T13:03:02+00:00,2019-11-12,266904,11,“2019 - AÑO DE LA EXPORTACIÓN”,true,operadores de cambio; boleto de cambio; importaciones de bienes + pago,
comunicacion_A,data/raw/02_comunicaciones_A/A6828_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6828.pdf,A6828,2026-05-07T13:03:13+00:00,2019-11-13,141778,4,“2019 - AÑO DE LA EXPORTACIÓN”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6829_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6829.pdf,A6829,2026-05-07T13:03:15+00:00,2019-11-14,46313,1,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6832_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6832.pdf,A6832,2026-05-07T13:03:37+00:00,2019-11-15,366362,28,“2019 - AÑO DE LA EXPORTACIÓN”,true,casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6833_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6833.pdf,A6833,2026-05-07T13:03:39+00:00,2019-11-19,94836,2,“2019 - AÑO DE LA EXPORTACIÓN”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6837_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6837.pdf,A6837,2026-05-07T13:04:14+00:00,2019-11-22,559226,24,“2019 - AÑO DE LA EXPORTACIÓN”,true,casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6838_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6838.pdf,A6838,2026-05-07T13:04:15+00:00,2019-11-28,46973,1,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operadores de cambio; exportaciones de bienes + liquidacion,
comunicacion_A,data/raw/02_comunicaciones_A/A6843_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6843.pdf,A6843,2026-05-07T13:05:05+00:00,2019-12-03,204673,8,“2019 - AÑO DE LA EXPORTACIÓN”,true,casas de cambio; secoexpo; exportaciones de bienes + liquidacion,
comunicacion_A,data/raw/02_comunicaciones_A/A6844_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6844.pdf,A6844,2026-05-07T13:05:13+00:00,2019-12-05,1915422,91,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operaciones cambiarias; operadores de cambio; sepaimpo; secoexpo; posicion general de cambios; boleto de cambio; exportaciones de bienes + liquidacion; importaciones de bienes + pago,
comunicacion_A,data/raw/02_comunicaciones_A/A6850_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6850.pdf,A6850,2026-05-07T13:06:06+00:00,2019-12-27,106430,4,“2019 - AÑO DE LA EXPORTACIÓN”,true,operadores de cambio; casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6854_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6854.pdf,A6854,2026-05-07T13:06:35+00:00,2019-12-27,46349,1,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6855_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6855.pdf,A6855,2026-05-07T13:06:37+00:00,2019-12-27,65224,2,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6856_2019_ano_de_la_exportacion.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6856.pdf,A6856,2026-05-07T13:06:39+00:00,2019-12-30,46568,1,“2019 - AÑO DE LA EXPORTACIÓN”,true,exterior y cambios; mercado de cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6862_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6862.pdf,A6862,2026-05-07T13:07:27+00:00,2020-01-13,189035,6,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,exterior y cambios; mercado de cambios; operaciones cambiarias; operadores de cambio; boleto de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6869_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6869.pdf,A6869,2026-05-07T13:08:39+00:00,2020-01-16,238436,10,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,exterior y cambios; mercado de cambios; casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6873_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6873.pdf,A6873,2026-05-07T13:09:09+00:00,2020-01-23,100929,3,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6882_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6882.pdf,A6882,2026-05-07T13:10:28+00:00,2020-01-30,127966,5,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,exterior y cambios; casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6883_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6883.pdf,A6883,2026-05-07T13:10:29+00:00,2020-01-30,65643,2,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,exterior y cambios; operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6889_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6889.pdf,A6889,2026-05-07T13:11:20+00:00,2020-02-03,679964,30,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6890_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6890.pdf,A6890,2026-05-07T13:11:26+00:00,2020-02-04,895969,39,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6892_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6892.pdf,A6892,2026-05-07T13:11:36+00:00,2020-02-05,105717,3,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6903_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6903.pdf,A6903,2026-05-07T13:13:12+00:00,2020-02-14,67279,2,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,exterior y cambios; casas de cambio; sepaimpo,
comunicacion_A,data/raw/02_comunicaciones_A/A6908_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6908.pdf,A6908,2026-05-07T13:13:50+00:00,2020-02-19,47327,1,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,exterior y cambios; mercado de cambios,
comunicacion_A,data/raw/02_comunicaciones_A/A6915_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6915.pdf,A6915,2026-05-07T13:16:45+00:00,2020-02-28,523732,23,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,exterior y cambios; mercado de cambios; operaciones cambiarias; operadores de cambio; boleto de cambio; exportaciones de bienes + liquidacion; importaciones de bienes + pago,
comunicacion_A,data/raw/02_comunicaciones_A/A6924_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6924.pdf,A6924,2026-05-07T15:44:19+00:00,2020-03-09,219183,9,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6928_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6928.pdf,A6928,2026-05-07T15:44:50+00:00,2020-03-13,104864,3,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,casas de cambio; secoexpo,
comunicacion_A,data/raw/02_comunicaciones_A/A6930_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6930.pdf,A6930,2026-05-07T15:45:01+00:00,2020-03-16,61017,1,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6942_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6942.pdf,A6942,2026-05-07T15:46:48+00:00,2020-03-20,66973,2,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6948_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6948.pdf,A6948,2026-05-07T15:47:34+00:00,2020-03-28,88207,3,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6949_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6949.pdf,A6949,2026-05-07T15:47:36+00:00,2020-04-01,100618,3,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6952_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6952.pdf,A6952,2026-05-07T15:47:56+00:00,2020-04-03,60989,1,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6958_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6958.pdf,A6958,2026-05-07T15:48:45+00:00,2020-04-06,67647,2,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6917_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6917.pdf,A6917,2026-05-07T17:20:53+00:00,2020-02-28,189489,7,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,operadores de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6969_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6969.pdf,A6969,2026-05-07T17:20:55+00:00,2020-04-16,79976,2,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6972_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6972.pdf,A6972,2026-05-07T17:21:04+00:00,2020-04-16,46628,1,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,exterior y cambios; casas de cambio,
comunicacion_A,data/raw/02_comunicaciones_A/A6986_2020_ano_del_general_manuel_be.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A6986.pdf,A6986,2026-05-07T17:21:55+00:00,2020-04-23,204374,8,“2020 - AÑO DEL GENERAL MANUEL BELGRANO”,true,mercado libre de cambios; operadores de cambio; casa de cambio; casas de cambio,
